阿弥陀佛,#genre#
我的眼泪为谁飞,https://vd3.bdstatic.com/mda-nh92gcfpbx2v0mhp/sc/cae_h264/1660097097166704736/mda-nh92gcfpbx2v0mhp.mp4
站在草原望北京,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp6PA4gUo_LGSwQQ.mp4
坏姐姐,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkPu-4gUohMyExQM.mp4
云朵,https://vdse.bdstatic.com//c5dfa15bbb96fb5ae7741df7d2d81e22.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2023-02-28T04%3A10%3A08Z%2F-1%2Fhost%2F4fa42c42d7f1d51f84a25411c31b05a2c0c1b16baa7581ba3bdf648a4e1afd32
王蓉&东山少爷《叶问》,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgupzx5gUoyLmp9wc.mp4
你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
守候在凌晨二点的伤心秀吧,https://vd3.bdstatic.com/mda-ierq2z9f1exw934e/logo/hd/mda-ierq2z9f1exw934e.mp4
十二美女,https://vdse.bdstatic.com//ac55169e6b940b065cbf9ceeb4257ee0.mp4
音乐520,https://vdse.bdstatic.com//7b2f1b020851df0037ed7b5013a8887d.mp4
澳门酒吧音乐,https://vd3.bdstatic.com/mda-mkpi5r0xe92ja446/480p/h264/1637759253085791346/mda-mkpi5r0xe92ja446.mp4
网络情歌精选,https://vd3.bdstatic.com/mda-mm1eqirhmt0293u0/480p/h264/1638443831616522299/mda-mm1eqirhmt0293u0.mp4
超强车载重音乐,https://vdse.bdstatic.com//be2987198eb242f59daaea05ac1d95ee.mp4
5首绝美情歌,https://vd3.bdstatic.com/mda-mjtb7bbvk98u8z58/480p/h264/1635409459813822543/mda-mjtb7bbvk98u8z58.mp4
「经典情歌」美女KTV字幕版,https://vd4.bdstatic.com/mda-nkm9mjnqe6xaqktc/sc/cae_h264/1669104767343049961/mda-nkm9mjnqe6xaqktc.mp4
DJ秀丽江山,http://listen.92kk.com:8811/%2F2017%2F%E8%BD%A6%E8%BD%BD%E8%A7%86%E9%A2%91%2FDJ%E7%83%AD%E8%88%9E%E8%A7%86%E9%A2%91%2F2018%2F2018-04%2F2018-04-09%2F%E3%80%90Avi%E3%80%91%E7%A7%80%E4%B8%BD%E6%B1%9F%E5%B1%B1-%E5%94%AF%E8%8E%8E-%E8%BD%A6%E8%BD%BD%E9%9F%B3%E4%B9%90%E7%B2%BE%E5%93%81%E7%83%AD%E8%88%9EDJ%E8%A7%86%E9%A2%91%5B%E7%8B%AC%E5%AE%B6%5D.mp4
8首串烧歌曲,https://vd3.bdstatic.com/mda-mmpgmu9qnrdctwza/hd/cae_h264/1640350134589718126/mda-mmpgmu9qnrdctwza.mp4
劲爆DJ串烧,https://vd4.bdstatic.com/mda-mmncsg2n2cc3xdeg/480p/h264/1640253222392397868/mda-mmncsg2n2cc3xdeg.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
女生DJ串烧,https://vd4.bdstatic.com/mda-mmncsg3gspc9rq5m/480p/h264/1640253169234879704/mda-mmncsg3gspc9rq5m.mp4
最新伤感5首歌,https://vd4.bdstatic.com/mda-mmm51m2ep4vqhhst/480p/h264/1640146053815826024/mda-mmm51m2ep4vqhhst.mp4
酒吧劲爆中文舞曲,https://vd4.bdstatic.com/mda-mm0b66vfp7wt1u2z/1080p/cae_h264/1638380807362057569/mda-mm0b66vfp7wt1u2z.mp4
车载DJ舞曲精选,https://vd3.bdstatic.com/mda-mktgbuw1tgftu9r3/1080p/cae_h264/1638416019802849347/mda-mktgbuw1tgftu9r3.mp4
我的好兄弟,https://vd3.bdstatic.com/mda-ka7dxmtidw4hvsr4/sc/mda-ka7dxmtidw4hvsr4.mp4
破碎的梦,https://vdse.bdstatic.com//19a5f8e49cec345c83472373bd6577c6.mp4
人生没有回头路,https://vd3.bdstatic.com/mda-nju6xz3npn63s197/576p/h264/1667019653413448151/mda-nju6xz3npn63s197.mp4
做我的爱人,http://zhimage.guangdongyunchen.com/bs3/video-hls/5201094721352447546_hlsb.m3u8
风中有朵雨做的云,http://zhimage.guangdongyunchen.com/bs3/video-hls/5229523693193083657_hlsb.m3u8
你曾对天发过誓,https://vd3.bdstatic.com/mda-nd2xfmkag7tqsq26/576p/cae_h264/1652117446819442159/mda-nd2xfmkag7tqsq26.mp4
一颗狼星-无人区玫瑰,https://vd2.bdstatic.com/mda-pd3axkm3kku2t24z/sc/cae_h264/1680598025754390239/mda-pd3axkm3kku2t24z.mp4
 等到山花开,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4 
红颜知己,https://vd3.bdstatic.com/mda-naiekchiugka34rp/hd/cae_h264_delogo/1642588712759747497/mda-naiekchiugka34rp.mp4
dj舞曲,https://share.weiyun.com/54uCPgZi
洒梦,https://txmov2.a.kwimgs.com/upic/2021/09/13/22/BMjAyMTA5MTMyMjMyMDRfMjQ0NzQ3NjQ4Nl81NzEyNTUzNjg2Nl8wXzM=_b_Bc7abc424980ded43a76cb0f496b5d7e2.mp4
如果苍天给我一个轮回,https://txmov2.a.kwimgs.com/upic/2021/10/06/17/BMjAyMTEwMDYxNzA2MTBfMjQ0NzQ3NjQ4Nl81ODU3NDkzNDYxNl8wXzM=_b_Bb1ed73f50faa7f158d8235a132f56cae.mp4
残雪,https://txmov2.a.kwimgs.com/upic/2021/11/15/14/BMjAyMTExMTUxNDU1MDVfMjQ0NzQ3NjQ4Nl82MDkxNTkwNzMwOF8wXzM=_b_Bd90e0c4d9c0befd2e9a9b314fbd53d00.mp4
天灰灰,https://txmov2.a.kwimgs.com/upic/2021/11/17/20/BMjAyMTExMTcyMDI5MjRfMjQ0NzQ3NjQ4Nl82MTA0NTQ0OTM4OF8wXzM=_b_B0e9d7241a40103b476bd3a85bc588d6a.mp4
小微DJ,https://txmov2.a.kwimgs.com/upic/2021/11/15/12/BMjAyMTExMTUxMjM1NTdfMTcyOTc0NDgyXzYwOTA5Mjc4OTA1XzBfMw==_b_Bb5e73a4c4d12f84f6ca09819219dbdca.mp4?tag=1-1640750475-std-1-9ehmzmtg02-bf8ce9a5fa89fea1&clientCacheKey=3xh6npxa6hktmp9_b.mp4&tt=b&di=529d11df&bp=12681
我是女汉子,https://txmov2.a.kwimgs.com/upic/2021/12/04/14/BMjAyMTEyMDQxNDIxNTdfMTcyOTc0NDgyXzYyMDY4MjA1ODUwXzBfMw==_b_Bbb29ff711fbaf7f6336f4c8dc0f70889.mp4?tag=1-1640750141-std-1-m0npvl9ofy-21bb84ce02ffa267&clientCacheKey=3xw37ayxwvmpch9_b.mp4&tt=b&di=529d11df&bp=12681
粉红色的回忆dj,https://txmov2.a.kwimgs.com/upic/2021/12/29/14/BMjAyMTEyMjkxNDIzNDVfNzM5MzQzNzIyXzYzNzM0MjUyNTEzXzJfMw==_b_B4767fc1bcc64329a9796d09aa3a167a9.mp4
爱情错觉,https://txmov2.a.kwimgs.com/upic/2021/12/03/17/BMjAyMTEyMDMxNzUzMzZfMTAyMTczODk5MF82MjAwNTc5ODc1MF8yXzM=_b_B9501f37b5a1fd5ce0863dbf40c56c696.mp4
“全球最大唱片公司”《宝丽金15周年 1986群星演唱会 完整版》,https://vd4.bdstatic.com/mda-pbndmfww1uvvr7hh/cae_h264/1677147471612943557/mda-pbndmfww1uvvr7hh.mp4
“全球最大唱片公司”宝丽金《成立20周年 1990群星演唱会完整版》,https://vd3.bdstatic.com/mda-pbp4sapcn5kmpxhg/sc/cae_h264/1677214872183868613/mda-pbp4sapcn5kmpxhg.mp4
“全球最大唱片公司”宝丽金《成立25周年 群星演唱会完整版》,https://vd2.bdstatic.com/mda-pbq9cde2ii3ti6dc/sc/cae_h264/1677313014207602418/mda-pbq9cde2ii3ti6dc.mp4
“全球最大唱片公司”宝丽金《成立30周年 群星演唱会完整版》,https://vd2.bdstatic.com/mda-pbr4g2edssnu2heu/720p/h264/1677381477864191175/mda-pbr4g2edssnu2heu.mp4
迪斯科舞曲 Couldn't Love You,https://vd3.bdstatic.com/mda-pcm74vtrixmy9yyt/hd/bd265_cae_v4_vis_ai/1679618056607748783/mda-pcm74vtrixmy9yyt.mp4
DJ流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
夜色  劲爆舞曲,http://zhimage.guangdongyunchen.com/bs3/video-hls/5252323160389481751_hlsb.m3u8
苹果DJ站(放开手),https://st.92ku.com/%2Fzwmtv%2F2023%2F%E9%82%B5%E6%B4%AA-%E6%94%BE%E5%BC%80%E6%89%8BDJ%E7%89%88%E8%A7%86%E9%A2%91%E9%85%92%E5%90%A7%E8%B9%A6%E8%BF%AA%E7%8E%B0%E5%9C%BA.mp4
想问情深有几许DJ,https://st.92ku.com/%2Fzwmtv%2F2023%2F%E5%88%98%E6%99%93%E8%B6%85%20%E2%80%93%20%E6%83%B3%E9%97%AE%E6%83%85%E6%B7%B1%E6%9C%89%E5%87%A0%E8%AE%B8DJ%E7%89%88%E8%A7%86%E9%A2%91%E5%A4%9C%E5%9C%BA%E6%BC%94%E5%94%B1.mp4
泳装秀-做我的爱人,http://zhimage.guangdongyunchen.com/bs3/video-hls/5201094721352447546_hlsb.m3u8
泳装秀-风中有朵雨做的云,http://zhimage.guangdongyunchen.com/bs3/video-hls/5229523693193083657_hlsb.m3u8 
我们不一样,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
《难求情难断》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
几首绝美情歌DJ,https://vdse.bdstatic.com//c5c64b60c9fdfbdfa3e959bb1d56c4b0.mp4
经典老歌,http://jsmov2.a.yximgs.com/bs3/video-hls/5199687348422977607_hlsb.m3u8
追光者,https://vd3.bdstatic.com/mda-paq8uh3cnx0v6bvb/sc/cae_h264/1674627706077214573/mda-paq8uh3cnx0v6bvb.mp4
无言的结局,http://vd3.bdstatic.com/mda-jenpdiydc7kez9ze/mda-jenpdiydc7kez9ze.mp4
刘惜君-星,https://vd4.bdstatic.com/mda-pe2z284pq645p9m0/sc/cae_h264/1683233973964633430/mda-pe2z284pq645p9m0.mp4
学猫叫,https://vd3.bdstatic.com/mda-masjedkvyxfa0uin/sc/bd265_nowatermark/1611743300/mda-masjedkvyxfa0uin.mp4
叹这一生  苏谭谭, http://hxf928.njc.svp.tencent-cloud.com/0bf2zmaccaaafaaj2jh2h5pvbs6dehfqaiia.f10002.mp4
温奕心 一路生花,https://vd2.bdstatic.com/mda-paicz1638ntzwct7/sc/cae_h264/1674120080609952072/mda-paicz1638ntzwct7.mp4
情人的眼泪,http://50069.njc.svp.tencent-cloud.com//0b2edmaauaaaumanjr2fh5sfag6dbinqacqa.f10004.mp4
不装饰你的梦,http://50069.njc.svp.tencent-cloud.com/0bc3cyaaaaaaliaoitkbpjsfafwdaalaaaaa.f10002.mp4
程jiajia-别错过,https://vd3.bdstatic.com/mda-nh0cca7hkrpxazas/720p/h264/1659343484380643139/mda-nh0cca7hkrpxazas.mp4
郑星妤-沉默寡言,https://vd2.bdstatic.com/mda-nj56w7iy4anq1wpu/sc/cae_h264/1665032169740077032/mda-nj56w7iy4anq1wpu.mp4
韩宝仪-几度花落时,https://vd2.bdstatic.com/mda-pd0chept9m0iiys3/sc/cae_h264/1680339580292418129/mda-pd0chept9m0iiys3.mp4
我的未来不是梦,https://vd3.bdstatic.com/mda-nm5cih9mfkp9t2ss/sc/cae_h264/1670420134389195130/mda-nm5cih9mfkp9t2ss.mp4
大哥你好吗,https://vd2.bdstatic.com/mda-njfs5ri0iww7kpw7/720p/h264/1665945072697136168/mda-njfs5ri0iww7kpw7.mp4
新歌推荐《今生的唯一》《今夜的雨是谁的眼泪》相当好听,https://vd2.bdstatic.com/mda-ndg6psg9zd12ihzs/1080p/cae_h264_delogo/1650236539803095703/mda-ndg6psg9zd12ihzs.mp4
新歌推荐《梦中想着你》《惜别的海岸》好听醉人,https://vd2.bdstatic.com/mda-ndg53jbq7si8hftd/1080p/cae_h264_delogo/1650167662040039831/mda-ndg53jbq7si8hftd.mp4
《爱情这杯酒谁喝都得醉》《女人泪男人的罪》《伤了的心还爱谁》,https://vd3.bdstatic.com/mda-ndf4ps60f0w6xc7t/1080p/cae_h264_delogo/1650150194453999846/mda-ndf4ps60f0w6xc7t.mp4
劲爆老歌《怎么可以如此冷血》《三生石下》嗓音诱人好听,https://vd3.bdstatic.com/mda-ndf2u3wszraxbrb1/1080p/cae_h264_delogo/1650080654173526692/mda-ndf2u3wszraxbrb1.mp4
思念情歌《我是真的好爱你》《永远放你在心底》百听不厌,https://vd3.bdstatic.com/mda-ndea5au6knwizprv/1080p/cae_h264_delogo/1650064725615866173/mda-ndea5au6knwizprv.mp4
新歌民谣《你永远不懂我》《相思红尘风雨泪》旋律勾心听醉了,https://vd4.bdstatic.com/mda-nde99317atc0wvb4/1080p/cae_h264_delogo/1650005226356038552/mda-nde99317atc0wvb4.mp4
DJ民谣《九九女儿红》《山谷里的思念》歌声甜美充满情谊,https://vd3.bdstatic.com/mda-ndd4qgav5a5wgz3v/1080p/cae_h264_delogo/1649975378394592861/mda-ndd4qgav5a5wgz3v.mp4
《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
DJ版《一个人挺好》,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
几首绝美情歌DJ,https://vdse.bdstatic.com//c5c64b60c9fdfbdfa3e959bb1d56c4b0.mp4
陈慧娴-谁可改变 谭咏麟银河岁月40周年演唱会,https://vd4.bdstatic.com/mda-pe8mpintgpb8dgjz/sc/cae_h264/1683686453932813197/mda-pe8mpintgpb8dgjz.mp4
张学友-爱的比你深,https://vd4.bdstatic.com/mda-pdf27k9v4znp3jf7/sc/cae_h264/1681635097473526624/mda-pdf27k9v4znp3jf7.mp4
蔡国权-用手去走路,https://vd3.bdstatic.com/mda-pdrhfjthugz58533/sc/cae_h264/1682559151357710705/mda-pdrhfjthugz58533.mp4
周慧敏-痴心换情深,https://vd2.bdstatic.com/mda-pe149jv4g64zjrkq/sc/cae_h264/1683105245483119888/mda-pe149jv4g64zjrkq.mp4
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
DJ舞曲《让我做你的眼睛》,https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4
DJ版《时间会知道你好不好》,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
车载必备DJ《殇雪》,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4
DJ《心在跳情在烧》,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
孙艺琪《寂寞的人别听伤感情歌》,https://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4
郭镐鸣《野摩托》,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4
赵蕾蕾《寂寞的城伤心的人》,https://vd2.bdstatic.com/mda-mesdm11tdp69a9ye/1080p/cae_h264/1622115758783335310/mda-mesdm11tdp69a9ye.mp4
海来阿木《浪子心》DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
DJ 最美不过你的微笑,https://vd4.bdstatic.com/mda-mhs2qjdmkjz2rb7g/sc/cae_h264/1630029534870787600/mda-mhs2qjdmkjz2rb7g.mp4
DJ 流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
红尘只是个过客,https://vd2.bdstatic.com/mda-mhq68s6g444n437t/hd/cae_h264/1629865742325435508/mda-mhq68s6g444n437t.mp4
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4
精选五首DJ男声串烧,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4
忘记你需要多久(DJ小鱼儿版),https://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
精选五首DJ男声串烧,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4
忘记你需要多久(DJ小鱼儿版),https://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4
抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
刘惜君-星,https://vd4.bdstatic.com/mda-pe2z284pq645p9m0/sc/cae_h264/1683233973964633430/mda-pe2z284pq645p9m0.mp4
学猫叫,https://vd3.bdstatic.com/mda-masjedkvyxfa0uin/sc/bd265_nowatermark/1611743300/mda-masjedkvyxfa0uin.mp4
叹这一生  苏谭谭, http://hxf928.njc.svp.tencent-cloud.com/0bf2zmaccaaafaaj2jh2h5pvbs6dehfqaiia.f10002.mp4
温奕心 一路生花,https://vd2.bdstatic.com/mda-paicz1638ntzwct7/sc/cae_h264/1674120080609952072/mda-paicz1638ntzwct7.mp4
情人的眼泪,http://50069.njc.svp.tencent-cloud.com//0b2edmaauaaaumanjr2fh5sfag6dbinqacqa.f10004.mp4
不装饰你的梦,http://50069.njc.svp.tencent-cloud.com/0bc3cyaaaaaaliaoitkbpjsfafwdaalaaaaa.f10002.mp4
程jiajia-别错过,https://vd3.bdstatic.com/mda-nh0cca7hkrpxazas/720p/h264/1659343484380643139/mda-nh0cca7hkrpxazas.mp4
郑星妤-沉默寡言,https://vd2.bdstatic.com/mda-nj56w7iy4anq1wpu/sc/cae_h264/1665032169740077032/mda-nj56w7iy4anq1wpu.mp4
我叫高启强,https://txmov2.a.kwimgs.com/upic/2023/03/22/08/BMjAyMzAzMjIwODAxMjBfMTcyOTc0NDgyXzk4NzI1NTg3MDUxXzBfMw==_b_Bfc72bcee420052ff7a1d800bd6fb2653.mp4
DJ要爱爱https://st.92ku.com//zwmtv2016/%E7%83%AD%E8%88%9E-%E7%8E%8B%E9%BA%9F-DJ%E7%89%88-%E8%A6%81%E7%88%B1%E7%88%B1.mp4
我的小心肝dj版,http://alimov2.a.kwimgs.com/upic/2023/05/02/10/BMjAyMzA1MDIxMDE3NDhfMjQ4MTA5ODU2NF8xMDE5MDc2NTA0OThfMF8z_b_B80de2d02f1f8dd6a769bf64ff606a787.mp4
DJ-为何要伤我的心.https://txmov2.a.kwimgs.com/bs3/video-hls/5213198114266928813_hlsb.m3u8
DJ-丢了我你愿意吗,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339288984532686_hlsb.m3u8
DJ-吻过你的唇,https://txmov2.a.kwimgs.com/upic/2022/04/15/22/BMjAyMjA0MTUyMjI4MDFfNDgxMDc1MjAyXzcyMTQ0ODYzNzE5XzBfMw==_b_Ba2a1c93713f05450c802ce1df543b6ea.mp4
DJ-没有结果的结果,https://txmov2.a.kwimgs.com/bs3/video-hls/5192087523054845025_hlsb.m3u8
DJ-伤心的雨,https://txmov2.a.kwimgs.com/bs3/video-hls/5205879795988127777_hlsb.m3u8
DJ-爱我是你说的谎,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916670534605932_hlsb.m3u8
DJ-我不做风也不做雨,https://txmov2.a.kwimgs.com/bs3/video-hls/5249508415462090421_hlsb.m3u8
DJ-爱情不是传说,https://txmov2.a.kwimgs.com/bs3/video-hls/5200531769588246884_hlsb.m3u8
DJ-你爱就爱吧 恨就恨吧,https://txmov2.a.kwimgs.com/upic/2023/04/26/15/BMjAyMzA0MjYxNTMxMzNfNDgxMDc1MjAyXzEwMTUxNTc4OTcxM18wXzM=_b_Bbfd5c53e3836162369c87ba08c7e79d2.mp4
高音质小姐姐火辣热舞,https://vd4.bdstatic.com/mda-pdi1yskmcypvtfmc/1080p/cae_h264/1681870271060006908/mda-pdi1yskmcypvtfmc.mp4
飘洋过海来看你dj版,http://50069.njc.svp.tencent-cloud.com/0b78xyaaaaaaimanycjoa5pvbpwdac7aaaaa.f10002.mp4
甜甜咸咸,https://vd4.bdstatic.com/mda-ma3ikksnhxtimd0y/v1-cae/sc/mda-ma3ikksnhxtimd0y.mp4
经典老歌,http://jsmov2.a.yximgs.com/bs3/video-hls/5199687348422977607_hlsb.m3u8
《难求情难断》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
几首绝美情歌DJ,https://vdse.bdstatic.com//c5c64b60c9fdfbdfa3e959bb1d56c4b0.mp4
爱人跟人走,https://vd3.bdstatic.com/mda-jdvnru13349ke17c/v1-cae/sc/mda-jdvnru13349ke17c.mp4
真情放水流,https://vd4.bdstatic.com/mda-jd
阿里山的姑娘 康定情歌 山路十八弯 敖包相会,https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
红唇,https://vdse.bdstatic.com//2c9bf201a41b2ce99e5846cb2a455fd1.mp4
车载DJ,https://vd4.bdstatic.com/mda-nahdi45ud73s2842/sc/cae_h264_delogo/1642519489503455798/mda-nahdi45ud73s2842.mp4
车载DJ舞曲,https://vd3.bdstatic.com/mda-nask5v8g11h6fqmf/sc/cae_h264_delogo/1643293983357482773/mda-nask5v8g11h6fqmf.mp4
车载DJ舞曲精选,https://vd3.bdstatic.com/mda-mktgbuw1tgftu9r3/1080p/cae_h264/1638416019802849347/mda-mktgbuw1tgftu9r3.mp4
DJ《舍不得又能怎样呢》,https://vd2.bdstatic.com/mda-ncv1qd3acxskd46p/sc/cae_h264_delogo/1648720820032252958/mda-ncv1qd3acxskd46p.mp4
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
DJ版《时间会知道你好不好》,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4
叹这一生,https://vd3.bdstatic.com/mda-mgq98f2tpuv8qjbd/hd/cae_h264/1627195392132503348/mda-mgq98f2tpuv8qjbd.mp4
暴风一族dj版,https://vd2.bdstatic.com/mda-pdg9tmupsifmxx0w/hd/cae_h264/1681721396100826050/mda-pdg9tmupsifmxx0w.mp4
一曲相思,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
只要你比我过的好.https://vd3.bdstatic.com/mda-ma2ir064fi4r541f/v1-cae/hd/mda-ma2ir064fi4r541f.mp4
张学友-爱的比你深,https://vd4.bdstatic.com/mda-pdf27k9v4znp3jf7/sc/cae_h264/1681635097473526624/mda-pdf27k9v4znp3jf7.mp4
《你是我今生不能忘的唯一》DJ版,https://vd4.bdstatic.com/mda-mbdzgfvp4bz1hhg8/v1-cae/1080p/mda-mbdzgfvp4bz1hhg8.mp4
陈慧娴-谁可改变 谭咏麟银河岁月40周年演唱会,https://vd4.bdstatic.com/mda-pe8mpintgpb8dgjz/sc/cae_h264/1683686453932813197/mda-pe8mpintgpb8dgjz.mp4
1992年TVB台庆,http://vdse.bdstatic.com//292164d62cb13a03094c6e492cff0f16.mp4
旧梦一场,https://vd4.bdstatic.com/mda-ma3ip9adfvutxe2b/v2-hknm/sc/mda-ma3ip9adfvutxe2b.mp4
你莫走,https://vdse.bdstatic.com/42d43413938478fc44d6b8f705d41e5a.mp4
车载DJ《今夜为你醉》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
九妹,https://vd3.bdstatic.com/mda-magthesg2shv8dry/v1-cae/hd/mda-magthesg2shv8dry.mp4
2021醉人情歌,https://vd2.bdstatic.com/mda-mmd9mt3nssu3xigc/480p/h264/1639464847859702051/mda-mmd9mt3nssu3xigc.mp4
酒干倘卖无,http://jsmov2.a.yximgs.com/upic/2023/05/13/10/BMjAyMzA1MTMxMDM1NDJfMTAyMTczODk5MF8xMDI5MjMyNDUxMjFfMl8z_b_Ba4a414488a95692df46ec2c10823bcc3.mp4
8首串烧歌曲,https://vd3.bdstatic.com/mda-mmpgmu9qnrdctwza/hd/cae_h264/1640350134589718126/mda-mmpgmu9qnrdctwza.mp4
劲爆DJ串烧,https://vd4.bdstatic.com/mda-mmncsg2n2cc3xdeg/480p/h264/1640253222392397868/mda-mmncsg2n2cc3xdeg.mp4
